Date,Month,Port_Name,Vessels_In_Queue,Cargo_Traffic_KMT,Waiting_Days
2026-08-30,8,Taboneo Anchorage,6,85.7,3.0
2026-08-31,8,Haldia Dock Complex,13,74.1,5.94
2026-08-31,8,Paradip Port,4,130.1,3.27
2026-08-31,8,Vizag Port,2,56.2,2.59
2026-08-31,8,Dhamra Port,5,124.6,3.35
2026-08-31,8,Hay Point Coal Terminal,3,52.3,2.62
2026-08-31,8,Taboneo Anchorage,6,141.2,3.76
2026-09-01,9,Haldia Dock Complex,4,137.6,4.85
2026-09-01,9,Paradip Port,10,50.1,4.2
2026-09-01,9,Vizag Port,3,129.2,2.85
2026-09-01,9,Dhamra Port,7,94.1,3.33
2026-09-01,9,Hay Point Coal Terminal,4,135.5,3.09
2026-09-01,9,Taboneo Anchorage,7,106.3,2.99
2026-09-02,9,Haldia Dock Complex,9,50.6,5.41
2026-09-02,9,Paradip Port,3,94.9,3.39
2026-09-02,9,Vizag Port,5,99.5,3.29
2026-09-02,9,Dhamra Port,6,86.1,3.31
2026-09-02,9,Hay Point Coal Terminal,3,88.0,2.22
2026-09-02,9,Taboneo Anchorage,7,117.4,3.25
2026-09-03,9,Haldia Dock Complex,8,89.9,5.33
2026-09-03,9,Paradip Port,4,122.4,3.63
2026-09-03,9,Vizag Port,7,97.6,2.97
2026-09-03,9,Dhamra Port,4,133.2,2.96
2026-09-03,9,Hay Point Coal Terminal,17,80.1,4.6
2026-09-03,9,Taboneo Anchorage,9,136.9,3.98
2026-09-04,9,Haldia Dock Complex,7,99.7,5.23
2026-09-04,9,Paradip Port,5,103.6,3.69
2026-09-04,9,Vizag Port,8,73.6,3.39
2026-09-04,9,Dhamra Port,9,55.8,3.74
2026-09-04,9,Hay Point Coal Terminal,5,99.8,3.14
2026-09-04,9,Taboneo Anchorage,7,122.3,3.42
2026-09-05,9,Haldia Dock Complex,4,115.7,4.72
2026-09-05,9,Paradip Port,5,50.2,3.4
2026-09-05,9,Vizag Port,8,96.0,3.28
2026-09-05,9,Dhamra Port,1,79.2,2.41
2026-09-05,9,Hay Point Coal Terminal,4,50.5,2.57
2026-09-05,9,Taboneo Anchorage,5,134.3,3.06
2026-09-06,9,Haldia Dock Complex,5,88.7,4.69
2026-09-06,9,Paradip Port,4,104.4,3.57
2026-09-06,9,Vizag Port,6,105.0,3.08
2026-09-06,9,Dhamra Port,4,77.4,3.0
2026-09-06,9,Hay Point Coal Terminal,4,122.6,3.26
2026-09-06,9,Taboneo Anchorage,3,105.4,2.69
2026-09-07,9,Haldia Dock Complex,9,130.0,5.69
2026-09-07,9,Paradip Port,9,60.9,4.08
2026-09-07,9,Vizag Port,3,78.0,2.63
2026-09-07,9,Dhamra Port,7,141.8,3.85
2026-09-07,9,Hay Point Coal Terminal,5,117.5,3.13
2026-09-07,9,Taboneo Anchorage,8,72.5,3.24
2026-09-08,9,Haldia Dock Complex,8,53.7,4.82
2026-09-08,9,Paradip Port,2,139.9,3.71
2026-09-08,9,Vizag Port,8,51.2,3.47
2026-09-08,9,Dhamra Port,6,114.1,3.2
2026-09-08,9,Hay Point Coal Terminal,8,49.8,3.22
2026-09-08,9,Taboneo Anchorage,8,51.0,3.34
2026-09-09,9,Haldia Dock Complex,5,50.8,4.63
2026-09-09,9,Paradip Port,7,111.5,4.31
2026-09-09,9,Vizag Port,5,113.0,3.08
2026-09-09,9,Dhamra Port,12,66.9,3.84
2026-09-09,9,Hay Point Coal Terminal,6,97.2,3.37
2026-09-09,9,Taboneo Anchorage,5,58.7,2.77
2026-09-10,9,Haldia Dock Complex,7,116.5,4.97
2026-09-10,9,Paradip Port,4,108.1,3.47
2026-09-10,9,Vizag Port,9,60.3,3.38
2026-09-10,9,Dhamra Port,7,85.6,3.53
2026-09-10,9,Hay Point Coal Terminal,6,136.6,3.37
2026-09-10,9,Taboneo Anchorage,6,109.9,3.13
